Class	Text
0	@inspirationguy U r a LOSER and jealous of me cos I'm RICH #TrumpWillBeThePrezCosWinningIsAllHeDoesUnlikeYouLosersAlsoBanTheTacos #SemST
0	Coming soon to @NBCSports - Muslim sports cid:7D8CC0C5-9231-4700-B63E-8CB2E0C1EC6C/22C1780B-C578-4ECD-9BE0-CA3901D4EAF6 #SemST
0	@realDonaldTrump I know I'm not the only person who can't wait to see your name on the presidential ballot and vote for you! #SemST
0	@Hohn_Jollis better than high-quality h2o farts #SemST
0	@JebBush if the truth offends you, then you're part of the problem! #SemST
0	Political policies are reversible, genetics are not. That's why we must defend our borders from the third world. #SemST
0	@BraveConWarrior stories like this make think PATRIOTS are at the end of the string. all kinds of shit is going to hit fan #SemST
0	@jackieaus @gerfingerpoken2 O hired by puppetmasters who put him in our WH w/coup to destroy America. #SemST
0	Another Reagan the last thing we need! The #FatherofAmnesty rewarded 3m criminals, displaced 1.9m in workforce! @DaGodfather907 #SemST
0	RedScareBot: "Filthy Lucre" RT valera927 The one promise #socialism can keep is keeping us all equally impoverished. #SemST
0	It's time for @Senate_GOPs @HouseGOP to start doing their jobs for US CITIZENS and stop giving in to @barackobama #SemST
0	@blackrepublican only if we stop allowing them 2 work & stop welfare they will self-deport #tcot #SemST
0	If Greek Prime Minister Alexis Tsipras needs advice on emerging from bankruptcy, I'm available #greekreferendum #SemST
0	Obama strategy: Open our borders to change our culture fundamental transformation into Tijuana!" #tcot #SemST
0	After the debacle of having passed O-care without reading it, O wants to pass comprehensive immigration in the same way! #SemST
0	Anybody figure out yet that Money don't make you happy #GOD does....if our Politicians would just listen to our Lord! #SemST
0	What happens first? Yellowstone blows or GOP prez candidate calls Trump racist? #SemST
0	Lying to justify political correctness is still nothing but a lie. #Teaparty #SemST
0	@realDonaldTrump the thing I like about Mr Trump is that if he shoots himself in the foot, he can buy another. #SemST
0	@realDonaldTrump @Virginia4USA @ArtistdeeDd @HowardKurtz We all Mr. Trump. #usa #SemST
0	@realDonaldTrump You are absolutely right on the border! Bush and company are afraid to address it! #MakeAmericaGreatAgain #SemST
0	@NBC to #Trump: "HOW DARE YOU POINT OUT THAT OBAMA CAUSES 1000 GIRLS TO BE RAPED EVERY MONTH CROSSING INTO USA!" #ccot #tcot #SemST
0	Have you noticed how often the concept of "living within your means" is now described as "ruthless austerity?"#tcot #SemST
0	You have to wonder if Hillary will attempt to replace #ObamaCare with #HillaryCare. #tcot @realDonaldTrump #SemST
0	Translation: I do not understand why the Republicans don't dismiss him. #Republicans #SemST
0	Please, understand that Donald Trump mouth is full of shit due to his Mexican maid having access to his toothbrush. #SemST
0	You know Donald Trump is in deep when most Neo-Conservatives call him out on his bullsh*t speech. #SemST
1	Americans of all pol parties are trusting you @realDonaldTrump - we KNOW you will put #AmericaFirst and #MakeAmericaGreatAgain #SemST
1	I feel like the 2016 Presidential race is @realDonaldTrump vs. Matropolis ie The Machine. Lets defeat the machine #SemST
1	@realDonaldTrump it's crazy how cowardly these big corporations are. I swear I'm campaigning for you !!!!! #SemST
1	THE DONALD & CARLEY - Perfect Together! - #Trump #SemST
1	25% of Mexico has INVADED AMERICA - & CONTINUES to OCCUPY us yet POS #RINO phony #Jeb BLAMES #TRUMP for telling the TRUTH! - #SemST
1	@marcorubio @GovernorPerry @GrahamBlog @McConnellPress Your silence is deafening. #TrumpIsRight #SecureTheBorder #illegalaliens #SemST
1	@Greta trump a joke? Ur guest is a fool. Better a joke than traitor RINOs. It's trump or no one for me. Reps betrayed us. #SemST
1	@realDonaldTrump @ericbolling GOP wants to discredit Mr. Trump and his reputation clean like diamonds #usa #SemST
1	@realDonaldTrump Everyone is afraid to put a plan on the table for fear they'll be called a racist...America deserves better #SemST
1	Get the truth from Trump! @realDonaldTrump #SemST
1	@NachoQuesado @kevinsnebula @iconogasmic @Anarkitteh @alaindebotton Your Fired! #yourfired #UpWithTrump #SemST
1	@realDonaldTrump Just registered to Vote Today so I can contribute to help #MakeAmericaGreatAgain #Honesty #SemST
1	@realDonaldTrump You are the trump card of my heart. #SemST
1	@realDonaldTrump I'm RTing every tweet you post! Go get em Mr. Trump- you're reigniting the fire of the American Spirit- FIGHT! #SemST
1	@realDonaldTrump: We have got to take our country back. It's time! Win it Mr. Trump #SemST
0	Who among us has never defamed an entire country on nat'l television while declaring candidacy for president? #perspective #SemST
1	@RealDonaldTrump I feel the truth when Mr. Trump speaking, people need to understand who really cares about America #SemST
1	Liberals do not like that @realDonaldTrump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico #SemST
1	@liberaltreason @msnbc maybe all the politically correct pansies out there will move to a different country if Trump gets in!!!:) #SemST
1	@JebBush and @marcorubio cannot speak their minds b/c they are paid 2 keep things pc. @realDonaldTrump ANSWERS TO NO ONE! #SemST
1	@realDonaldTrump is the only candidate who has in no way, shape or form been brainwashed by the pc police. #SemST
1	Donald J. Trump, I am voting for you to be our next "El Presidente"! #trumpforpresident #SemST
1	If a liberal brings up Immigration, hit em with the "TRUMP" card! #trumpforpresident #Trump #tcot #SemST
0	@realDonaldTrump u talk a big bigoted talk & yet use illegals @ your new DC prop.Thank GD u being POTUS isn't viable! #trumpsucks #SemST
1	@realDonaldTrump Making America a Nationalism society #SemST
1	@realDonaldTrump your directness & honesty has moved you to the top of my list 4 #President2016! #TRUMPTRUTH #SemST
1	@realDonaldTrump gonna be on @greta show right now! #greta #TrumpIsRight #SemST
1	@realDonaldTrump Let's face it, we've become a passive, inert nation controlled by thugs, and redistributionists. #SemST
1	@realDonaldTrump keep it up Trump we love you #MakeAmericaGreatAgain #BoycottMacys #boycottnbc #SemST
1	#greta Trump is absolutely on fire right now! He is a good man with a great family. He is the medicine this country needs! #SemST
0	Just because you own a casino (bankrupt) doesn't mean your family didn't immigrate too #America #SemST
1	@realDonaldTrump Some people just want to be president. Others want to MAKE AMERICA GREAT AGAIN! #SemST
1	Unlike Obama, @realDonaldTrump doesn't need a teleprompter. #SemST
1	@GOP If you can not debate Trump, you should not be running for president. #backurbase. #SemST
0	@GoAngelo it's obvious Macy's and NBC and ESPN and ... are chokers. #Trumpisassclown #SemST
0	@_George_Lopez__ says there may be enough AMERICAN Racists to Elect Trump as President. I think he's right. Take back America #SemST
1	@realDonaldTrump I hope and pray you get the nomination. America needs a man with a backbone! And one that can't be bought! #SemST
1	@realDonaldTrump I don't care what @NASCAR says! I dont care what the liberals at @espn say.. Keep Speaking The TRUTH!! #SemST
0	@mailandguardian There goes the Latino vote, Donald Dumb!! #SemST
1	THE @realDonaldTrump **MAKING TWO FEES INSTEAD OF ONE** WE NEED A WINNER IN THE WHITE HOUSE AGAIN #MakeAmericaGreatAgain !! #SemST
1	LOOKS LIKE LIBREALS OUR AFTER @Paula_Deen AGAIN,, THANK GOD FOR @realDonaldTrump #SemST
0	We are now witnessing possibly the most disastrous attempt to run for presidency ever, courtesy of @realDonaldTrump #Fail #SemST
0	@realDonaldTrump is the most repulsive narcissist on the planet. #SemST
1	@realDonaldTrump Stay the course! You can win! The USA needs your leadership and competence! #SemST
1	Donald Trump is the man of all men #SemST
0	@GovernorPerry @realDonaldTrump not true Perry! Don't count on me or anyone in my family for a vote. You need to stop being PC. #SemST
0	The gift that keeps on giving. #makeitstop #SemST
1	@realDonaldTrump You have the heart of a lion! Let's make America great again! #SemST
1	@realDonaldTrump WE WANT TRUMP! WE WANT TRUMP! WE WANT TRUMP!!! #MakeAmericaGreatAgain #SemST
1	People who judge Trump based on his looks and hair style yet call him a racist bigot might be #hypocrites #SemST
1	@NBCNews political correctness is killing the country! The Don is telling the truth! #SemST
1	@realDonaldTrump Just want to say thank you for not pandering to the pc police! #richforareason #nofear #SemST
1	@realDonaldTrump A man who isn't afraid to speak the truth is a man who I'll vote for! Take it home, Mr. Trump! #FuturePresident #SemST
1	@BillKristol GOP, Dems & Media are all scared of Trump. I am thoroughly enjoying the hand-wringing and hysterical name calling. #SemST
0	#Trump is ruining a party quicker than the police! #gop #SemST
0	Republicans. The party that rewards racial hatred and bigotry with a front-runner status for the Presidential nomination. #SemST
1	@realDonaldTrump Illegal Immigration is FINALLY on the agenda because of you! Thank you for speaking TRUTH! #SemST
1	@ErinBurnett #cnn WHY WOULD IT HURT @realDonaldTrump TO SAY SOME ILLEGAL IMMS RAPE? @JOHN_WALSH JUST SAID IT'S TRUE @OutFrontCNN #SemST
0	he was getting divorced & filing bankruptcies @robin182zz #Trump #bankrupt #Election2016 #SemST
1	@ac360 @ananavarro @andersoncooper #AC360 HECK YEAH BOMB THE CRAP OUT OF #IRAQ & SEND IN PROS TO RUN OIL FIELDS! @realDonaldTrump #SemST
0	Trump's comments show he cannot be taken seriously. The fact he's polling high shows the party should not be taken seriously. #SemST
1	@andersoncooper #AC360 @ac360 @ananavarro < WHY IS YOUR HISPANIC LATINO ASS SAYING @realDonaldTrump SAID DISGRACEFUL THINGS? #SemST
0	Donald Trump please shut the eff up forever! To think I liked your men's suits at Macy's! You suck! #andersoncooper #CNN #SemST
1	If you live in a Trump building, congratulations on that decision #SemST
0	Donald Trump has me "L-ing my A O." This dude is nuts I highly recommend watching the #CNN interview. He is entertaining. #SemST
0	I'm Fonald Frump and EVERYBODY THINKS YOU'RE AN IDIOT.forPresident #SemST
1	Will be watching @AC360 again tomorrow to watch @realDonaldTrump interview continuation. #MakeAmericaGreatAgain #SemST
1	.@realDonaldTrump is the real deal folks. He tells the truth. Get used to it! #SemST
1	After every @realDonaldTrump interview I watch I get more pumped up for November 2016 when this country can be made great again. #SemST
1	@sbrenn01 @marklevinshow What diversity? Conservatives are racist. I am one. I love Trump. #SemST
0	,@realDonaldTrump trumps presidential dreams r about as real as KimJonguns unicorns. #SemST
1	@realDonaldTrump is the ONLY candidate with BALLS!!!!! #SemST
1	@Montel_Williams , ex 2bit talk show host, talking shit about @realDonaldTrump . Fuck off montel!! @cnn. #SemST
0	Why is the media giving the Donald so much airtime?The guy evades questions just like any other politician.Disaster. GOP trouble #SemST
0	@meetthepress @ron_fournier @realDonaldTrump Typical Liberal Media. Trump has now evolved. He is now non Mexican Pro Life. #SemST
1	No you see Donald Trump was saying Mexican immigrants are all *rappists* like with the hip hop y'all #Trump #SemST
1	People: Donald Trump is a man who can lead this country into the future. #SemST
1	@realDonaldTrump they may be dumping you now, but when you're president they'll be begging for your business. #SemST
1	@realDonaldTrump Don't let the @GOP tell you how to run! #America doesn't need another politician. #MakeAmericaGreatAgain only #SemST
1	@realDonaldTrump You have our backs, and we have yours. You have my vote. Boycotting anyone who opposes your patriotism. We need #SemST
1	@realDonaldTrump keep it up Mr Trump-when the Dems and Repubs are attacking-you know your doing it right! #MakeAmericaGreatAgain #SemST
1	RNC Chairman pleads with Trump to tone it down. I say, Ramp-it-up #SemST
1	@realDonaldTrump Now that you're the leader of the GOP, will you show them what Leadership is? #MakeAmericaGreatAgain #SemST
1	@realDonaldTrump is just saying what most are thinking, you have to give him credit #Trump4POTUS #SemST
0	@theblaze American ppl are prolife, anti #Obamacare, pro #bordersecurity pro traditional marriage. Where has that gotten us. #SemST
0	Apparently #Trump values riches so much he can't afford values. #Trumpelstiltskin #SemST
1	@NBCNews @realDonaldTrump or the white house!! #trumpforpresident #SemST
0	@protectedspeech It's pretty obvious who the real racists are. #SemST
0	WE Love Mexicans,WE Respect your Work Ethic,Your Love of Family,Your Loyalty,Your FOOD &Your Love Of God! Lets ALL Get JOBS,VOTE #SemST
0	I hate it when percent try to out-bitter each other. #UniteBlue #SemST
0	.@DannyZuker With ONE speech @realDonaldTrump managed to financially screw himself. Imagine what he can do for us as POTUS! #SemST
0	Mainstream media should not be giving Donald Trump airtime. Focus on real issues. #SemST
0	I wonder if Trump is at the Mexico soccer game in Chicago? I hear he has a lot of supporters there #SemST
1	@realDonaldTrump Just watched you on @FoxNews. You are awesome! You have my vote! #MakeAmericaGreatAgain #SemST
1	Trump is a Non-Establishment candidate. I like it! #MakeAmericaGreatAgain #SemST
0	@Reince @SharonDay @realDonaldTrump @tedcruz @JebBush Wshgton Cartel, incompetent GOP leaders support losers like Romney, McCain! #SemST
1	Politicians are destroying America. We need more people like @realDonaldTrump to run for office #SemST
1	@BretBaier #CandidateCasino #Trumps the real deal, hand him the wheel, he can drive &make the climb to take #US up the hill. Vote #SemST
1	@ouchinagirl @TrumpNY2016 @GOP TRUMP FOR PRESIDENT AS HE DOESN'T MINCE WORDS!!!! #SemST
0	@gpacja @TexanJustin @JebBush @Isikoff @realDonaldTrump you're an awful person. Free speech. I'll pray for you're soul. #SemST
1	Congrats to the @GOP for having @realDonaldTrump in first place amongst its 2016 candidates. #GOP2016 #Jeb2016 #walker2016 #SemST
1	@realDonaldTrump Sir, i just want you to know that you'll be the greatest President of this Generation! #SemST
1	@realDonaldTrump we need you in office.. Keep doing what your doing. #VoteTrump #MakeAmericaGreatAgain #SemST
1	@ZekeJMiller @Reince @SharonDay GOP plan to stop Trump? LOL Maybe they can put up loser candidates like Romney, McCain and Jeb! #SemST
1	just want to give a big #shoutout to my #1 man these days, @realDonaldTrump Get 'er done, big guy!! #SemST
1	@realDonaldTrump is the only candidate who has the backbone to get our #country back on the #rightpath #SemST
1	@VLActionFund @Reince The same #RNC LOSERS that thought Romney & Palin were good choices needs to be THANKFUL Trump came along #SemST
0	. @realDonaldTrump American was great until you embarrassed us all to death #SemST
1	@soxsher @Lrihendry @realDonaldTrump Please make it right again! #SemST
0	@ericbolling @GeraldoRivera @realDonaldTrump People who think like Geraldo are dangerous for America. #SemST
0	@realDonaldTrump needs to learn when to stop talking. You are making it worse Donald... so much worse. #SemST
0	Serious question that came up at dinner--is @realDonaldTrump's craziness just signs of early-onset Alzheimer's? #SemST
1	@AnnCoulter @realDonaldTrump The Media will try to discredit him. Democrats and GOP will attack him. America will Stand with him. #SemST
1	@realDonaldTrump ' It takes great bravery to stand up to your enemies but even more to stand up to your friends' we need you #SemST
1	Why is it wrong when Trump is stating facts about illegal immigrants??? He is 100% Right #SemST
0	That Time Trump Spent Nearly $100000 On An Ad Criticizin US Foreign Policy In 1987 #america #DonaldJTrump #foreignpolicy #SemST
0	@luzcarolinarov @damian_becker Right-wing idiots in the US are capable of anything. Including voting for extreme racist #SemST
0	Watching what Donald Trump said about Mexicans was shocking! Let's not give this appalling man a platform. #SemST
1	@realDonaldTrump we all want you as the next president !! You tell it has it is and not as a spineless politician! #SemST
1	@RSherman_25 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump #SemST
1	@JoeyBats19 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump #SemST
0	Trump's outlandish statements is political strategy. No one can be that stupid. #GOP #Strategy #SemST
1	RT @GunnJessica: Because I want young American women to be able to be proud of the 1st woman president #SemST
0	@Chris_1791 @newsbusters 2 years ago #Hillary never answered whether she used private email #Liberal media passed on reporting #SemST
1	@StateDept @AmbCathyRussell @AdamSmith_USA @HillaryClinton @HillaryforIA @BarackObama The whole #world is supporting you. #SemST
0	Although I certainly have disagreements, after reading about @GovernorOMalley I much rather have him than @HillaryClinton. #SemST
1	Human rights are women's rights and women's rights are human rights. - Hillary Clinton #SemST
0	Would you wanna be in a long term relationship with some bitch that hides her emails, & lies to your face? Then #Dontvote #SemST
1	@HuffPostPol If @HillaryClinton can do half of what he did then she would be doing is a favor #SemST
0	If I run for office this will be my original logo: M #libertynothillary #HillNo #tcot #UniteBlue #SemST
0	crazy to think next up for the Oval Office is either going to be Hillary or a Republican #SemST
0	@CheekyGent @ChuckCJohnson Hey Hillary is on her to way to buy votes too! #HillarySoOld #SemST
1	RT @NicolaSturgeon: "It's official: Hillary's running for president," says her campaign chief. Excellent! #SemST
1	Only in a SEXIST AS FUK world would we question the "qualifications" of a former SECRETARY OF STATE. #SemST
1	@ChrisChristie couldn't run his way out of a paper bag let alone beat #HillaryClinton. Go home Chris u r drunk. #ChrisChristie #SemST
1	Low key it would be interesting to have a female president. #SemST
0	@seanhannity we lost 4,000 of our Military boys when your President pulled out of Iraq. #LiberalConsequences #SemST
0	Technically, a president with raging hormones could refer to estrogen, testosterone or anabolic steroids #IBlamePublicSchools #SemST
0	Does Hillary really need to run this country? Could we just make her president of the Bingo club at Shady Pines? #tcot #p2 #SemST
1	Lol why do so many people around here hate Hillary? #SemST
0	@HillaryClinton is at the top, and has spent her whole career growing government, keeping the deck stacked. #LibertyNotHillary #SemST
1	@HillaryClinton i am portuguese and i support your campaign! Best luck! The world need a person and a women like you! #USA #SemST
0	Hillary Clinton for Ambassador to ISIS. #SemST
1	So when all you brave patriots stop Hillary, who you going to replace her with, Jeb Bush? LOL. #losers #SemST
0	I'm a woman. Can I be President? @StopHillaryPAC #SemST
1	This is not her first time at the rodeo! @HillaryClinton doesn't care who likes her or not This woman is on a mission #Tough #SemST
1	Wondering what the NEXT idiotic GOP smear against @HillaryClinton will be. It's coming for sure. Just don't know details yet. #SemST
1	Hillary is killing it so far on the trail. She's finally showing her personal side and I think it will benefit her profoundly. #SemST
1	Do we call Bill Mr President...the first 1st man of Or mr president the 1st man? Lol #imreadyforhillary #SemST
0	.@gailtalk @trscoop Of course it was. She'll be handled every step of the way. They can't risk her unscripted. #SemST
1	@thehill @evanperez are you kidding me...leave her to focus on issues...the next prez #SemST
1	Congratulations @HillaryClinton on entering the 2016 race for President! You have the support of Jews all over the world! #SemST
1	@HillaryClinton had more twitter followers then all four major Republican candidates (Bush, Rubio, Paul, Cruz) COMBINED. #SemST
0	#HillaryClinton has yet to release @ClintonFdn donors... Public deserves disclosure. #Scandals #lies #Clintons #SemST
0	RT @hale_razor:#HillaryAccomplishments 1 of select few people fired 4 being 2 unethical 2 investigate Watergate #SemST
0	How can she live with herself? #Benghazi #SemST
1	Marriage equality a constitutional right! Woot #HRC2016 #hillaryclinton #readyforhillary #vote #hillaryfor2016 ##mpotus #SemST
0	Hillary needs to go to a Sheetz gas station after 10 pm to see the real America. #SemST
0	Hillary's campaign events are scripted dog & pony shows designed to shelter her from vetting b4 the coronation #SemST
0	Yes, do tell US, name one of her accomplishments #SemST
0	Why is Hillary lying AGAIN about something news worthy? What's news worthy is if she doesn't lie about something #SemST
0	Chipotle employees shouldn't complain Hillary left nothing in the tip jar. They're lucky she didn't dip in and help herself #SemST
1	Sending u gay bear love from Chicago @HillaryClinton #HillaryMyPresident #SemST
0	I love the smell of Hillary in the morning. It smells like Republican Victory. #TedCruz2016 #MarcoRubio #SemST
0	I'd still rather have Aaron Hernandez as President than Hillary. #SemST
0	Because I'm against common core, common crooks and common lies! #NoHillary2016 #StopHillaryClinton2016 #WhyImNotVotingForHillary #SemST
0	I would LMAO if some negro Democrat decides to run for President. #HillaryClinton2016 #HillarysBigAnnouncement #HillarysDonors #SemST
0	You can't grow an economy from the bottom up. If she gets in, we're ALL in trouble #SemST
0	@HillaryClinton Stop raising taxes and let people keep more of their wages! #LibertyNotHillary #StandWithRand #SemST
0	@theblaze If you think Hillary isn't taking foreign money from Muslim brotherhood, you probably favor Obama as chief justice #SemST
0	@KoriWasinger @JButtawipo she also voted for the Iraq war and was responsible for gathering @TheDemocrats votes to support it. #SemST
1	@SLessard 100% agree. We need a woman like Hillary that can help this country get nursed back together! #SemST
1	@RandPaul @HillaryClinton you could never dream to be as intelligent as she is #SemST
0	If Hillary will lock Americans in classrooms during her campaign, she'll have no problems locking us all up whenever she wants. #SemST
0	#WhyImNotVotingForHillary she calls education a "non-family enterprise" #ImCommitted2DefeatHillary Are you? #ncpol @GOP #SemST
1	@Jeff_Nichols_82 @HillaryforIA #freedom_justice_equality_education for innovation and development to make #happy_life in Utopia #SemST
1	@WhiteHouse @BarackObama @HillaryforIA @BarackObama The whole #world is supporting you. #SemST
0	@HillaryClinton Especially the paid union lackies who have no idea why their there. Propaganda machine spinning overtime. #SemST
0	@HillaryClinton The deceit hand? Thats a hand you know well. Right? #SemST
0	@AlyssSmithh There she is pant suite Hillary to hide those thighs #HillarysDonors #HillarysBigAnnouncement #Benghazi #Obama #SemST
1	@HillaryClinton will pick @SenWarren for VP -Mark my tweet. #UnstoppableTicket #ElizabethWarren #SemST
0	@46drhouse - Be interesting to see how Hillary defends same when questioned. She will eventually have to answer questions. #SemST
0	.@HillaryClinton What's the ambient temperature in #Hell today? Use that as a guide! #SemST
0	Everything abt @HillaryClinton is BOGUS. Her issues, her history, her #Iowa trip, her #Twitter followers, her campaigning #SemST
0	#hillaryclinton is a champion of data removal. #SemST
0	@FoundersGirl @Artist_Angie I want the first female to be competent. #SemST
0	Saudi Arabia imprisons & flogs rape victims. "Women's champion" @HillaryClinton has accepted MILLIONS $$$ from Saudi govt #tcot #SemST
0	How much was Monica getting paid when Bill's burrito squirted sauce all over her pretty blue dress? @MauraReynolds @politico #SemST
0	I suspect Hillary's Scooby Doo tour is being used as a distraction from ServerGate et al. #NoObamaThirdTerm #SemST
0	Breaking News: #Hillary trades campaign bus for a broomstick. #SemST
0	@SoCaliMilitia1 @CzarofFreedom That God for global warming melting icebergs, never gets prosecuted for her crimes #Liberals #SemST
0	Nothing says "I'm Every Woman" like 10 Democrat staffers in a machine shop in #Iowa right @HillaryClinton? #NotReadyForHillary #SemST
0	I'd love for some reporter to ask, "Sec Clinton, will u b returning the White House china, if elected? Or did u already hock it? #SemST
0	Very simple: the Clinton's are corrupt. #SemST
0	@ConservatveGurl those of us that also have a brain will be voting against Hillary... #SemST
0	I'm thinking #Hillary throws #Chelsea under the bus to end #Foundation firestorm. #ClintonCash #TheGreaterGood #election2016 #SemST
0	@FoxNews #HappeningNow optics problem? No the real Hillary Clinton has stood up #ClintonCash #IaVotes #SemST
0	@HillaryClinton You can run but you ca't hide. #ClintonFoundationscandal #ClintonCash #emailgate #SemST
1	Great to see my mentor @RepSusanDavis at #DCinSD. And she's right we have the most qualified candidate ever running for POTUS. #SemST
1	@readyforHRC @HillaryClinton Support encourage #HillaryClinton president #UnitedStates world is success of women in world #SemST
1	I bet Leslie Knope would be so happy about #SemST
0	Also the $400,000 "speaking fees" #Hillary took from Goldman Sachs for two "speeches." @Joan_Vennochi #SemST
1	@readyforHRC Support encourage #HillaryClinton president #UnitedStates world is success of women in world #SemST
1	@NatureGuy101 @MaryMorientes Support encourage #HillaryClinton president #UnitedStates world is success of women in world #SemST
1	Before leaving my dad's I took the liberty in framing and put up the pictures he has meeting Hillary and Bill Clinton in '92 #SemST
0	#HillarysAccomplishments Being a total clusterfuck at anything she does. #ReadyForHillary #UniteBlue #TopProg #TPOT #LibCrib #SemST
0	RT .@ChuckNellis .@HillaryClinton name change; it's no longer HRC it's now Hillary Uranium #Benghazi Clinton. Take note. #SemST
1	Hillary is on her way to #Baltimore to be their champion. #BaltimoreRiots #SemST
0	take faith that almost every political entity around you, whether dissident or not, serves no good purpose #Dempublicans #SemST
0	You don't have to be a lawyer to know the Clintons violated ethics rules. #SemST
1	@Xxoax @HillaryClinton @MaryMorientes @BarackObama The whole #world is supporting you. #SemST
1	@HillaryClinton #freedom_justice_equality_education for innovation and development to make #happy_life i Utopia #SemST
0	So @ClintonFdn, I believe Andrew Fastow beat you to the "we made mistakes, as many organizations of our size do" excuse #SemST
0	@HillaryClinton I notice that you didn't condemn the lawless actions of the rioters. #SemST
0	Obama: climate change or bush? Who to blame...? Hillary: right wing conspiracy in Baltimore. #BalitmoreRiots #SemST
0	Wasn't the original #ScoobyVan also full of unemployed hippies & a stupid dog, who lived to meddle in other people's business? #SemST
0	In 2013 Clinton Foundation collected $140M and spent $9M on direct aid, in 2014 they raised $500M and spent $100M on direct aid! #SemST
0	Students of #BaylorUniversity are y'all ready for #MarcoRubio in #2016 #BU #Baylor #Bears #BaylorBears #NewAmericanCentury #GOP #SemST
0	@ChelseaClinton @HRC Do you stand for #BillClinton assaulting teen girls too? #ReadyForHillary #HillaryClinton #Clinton2016 #SemST
0	The only thing that I would pay money for is to hear Hillary Clinton say "I QUIT and I'm GUILTY" that would be worth millions. #SemST
0	Hillary Clinton keeps sending me emails, and when I try to unsubscribe, I get an error message. THIS IS CANCER #SemST
1	@HillaryClinton @BarackObama The whole #world is supporting you. #SemST
0	Denial. It works for Hillary, why not the Mayor of #Baltimore. #DemocratLiesMatter #SemST
1	Spoke to @HillaryClinton today in NYC. Wow! So smart and impressive!!! #SemST
0	@HillaryClinton Says the millionaire politician who accepts $$$ from countries that execute gays. #Hypocrite #WakeUpAmerica #SemST
0	#BernieSanders is running for president, don't the #democrats already have one really old guy running?? #SemST
1	297 days until I can register to vote!!1 year 193 days until Election Day #RockTheVote #democrats #everyvotecounts #SemST
0	Hillary will get past the primaries cause Dem voters don't think she can do any wrong. But she will be beat in November #SemST
1	@HillaryClinton loving the new colorful profile pic! #loveit #SemST
0	@HillaryClinton Did your rich Saudi donors, who execute gays, join the team? #Hypocrite #WakeUpAmerica #SemST
1	I think I am going to vote for Monica Lewinsky's Ex- boyfriends Wife #SemST
0	And the working american tax payer keeps on paying for the unethical liberals who want to destroy this great country of ours. #SemST
1	Hillary Clinton vs. Bernie Sanders primary will be like the brawl over applesauce at the retirement home. #ReadyForHillary #SemST
1	Too many women in too many countries speak the same language ͢���� of silence. HILLARY CLINTON #HillaryCliton #Hillary4Women #SemST
1	Too many women in too many countries speak the same language of silence. HILLARY CLINTON #HillaryCliton #Hillary4Women #SemST
1	Always aim high,work hard, & care deeply about what U believe in...when U stumble, keep faith. HILLARY CLINTON @Faith4Hillary #SemST
1	It's time that we move from good words 2 good works, from sound bites 2 sound solutions HILLARY CLINTON #HillaryClinton #SemST
1	@TheDemocrats @DNCWomen I'm down to help for 2016 election. #SemST
0	@Norsu2 secret Clinton docs? gee WHAT a surprise! #SemST
0	Hillary Clinton makes Nixon look like an amateur schoolboy #ClintonCash #ClintonFoundation #Clinton #SemST
1	@thehill #MamaHillary is making the case here & just exclusively how to deal with complex social issues. #cnn #bbc #Mamaclinton #SemST
1	.@GoldenTalon @johnmanko @CassandraRules On the contrary, I am happy she will win. I enjoy seeing Liberal cities burn GO #SemST
0	Whoever is up now let it be known that support for #MarcoRubio never sleeps! We promote the #NewAmericanCentury 24/7 #Texas #TX #SemST
0	@_Poli_Ana_ No, she's got the #BlackLivesMatter vote w/o even talking to them. Most blacks are brainwashed by @TheDemocrats #SemST
1	If you're not watching @HillaryClinton's speech right now you're missing her drop tons of wisdom. #SemST
0	A proper introduction of Hillary Clinton should begin with five words: Will the defendant please rise #WhyImNotVotingForHillary #SemST
0	Don't get it twisted. A major presidential candidate using her first policy speech to talk about mass incarcertaion. #SemST
0	'Hillary-speak' campaign rhetoric is going to be the death of me. @jmarkwalk #SemST
0	@HillaryClinton A Rainbow logo? Did u know only 4% of the US is gay? (2010 Census). #WhyImNotVotingForHillary #SemST
1	Saw a bit of @HillaryClinton 's speech & I was proud to hear her plans for policy improvements in our justice system. Thanks! #SemST
1	@Upworthy @HillaryClinton It should be illegal for an employer to discriminate against their workers. #EqualityForAll #SemST
0	@JohnKerry @BALWANIKAPIL @HillaryClinton @StateDept @tomperriello I didn't realize #PayToPlayDiplomacy was such a big hit! #SemST
0	@VRWCTexan WOW, she's one to talk #SemST
0	RT @FutureTXLeader: Are y'all #TexasTech #RedRaiders ready for #MarcoRubio in #2016 #TTU #TexasTechUniversity #Rubio #Texas #N... #SemST
0	RT @FutureTXLeader: Who in #CorpusChristi is ready for #MarcoRubio in #2016 #Hooks #CC #Texas #TX #361 #KeepTexasRed #GOP #Tea... #SemST
1	I've been doing my reading and I do have to to say, I'm wildly impressed by Hillary Clinton #SemST
0	As late as 2013 #HillaryClinton opposed marriage equality. #SemST
1	@thehill all the more reason to vote #Democrat in 2016. #ACAworks #GetMoneyOut #RestoreTheVRA #Bernie2016 #waronpoverty #SemST
0	RT @Glenn_Hegar: Follow if you stand against Hillary in 2016! #SemST
