Class	Text
0	Still waiting for Libs to explain how the premeditated murder of a premature baby is reproductive healthcare. #ccot #SemST
0	@explicit0ceans But adoption chooses to let them live. Obviously a huge difference. You can see that, right? #Adoption #SemST
0	@BruvverEccles @Telegraph @David_Cameron I despair! I want grandchildren or are they a 'luxury item' #Catholic #SemST
1	@Snitfit because it's not your baby, body or decision, nor does it effect your life in any way. So it's none of your business. #SemST
0	Pro-choice is pro-murder couched in liberal rhetoric. #SemST
1	@ProWomanChoice Exactly, no apologies needed to any #fundamentalist of any kind. Stop apologies for rights. #p2 #SemST
0	#Hillary, Here's one Christian whose religion views will never "adapt" to include abortion. Abortion is murder. #SemST
1	@ShowTruth No. It's absurd to refer to healthcare that saves pregnant people's lives as "killing. #SemST
0	Please join us as we pray to end the global holocaust of abortion! #SemST
1	@ShowTruth No, I can't explain why you would consider a medical procedure that leaves the patient healthy & happy as killing. #SemST
0	@notmuchelse you want the freedom to murder a baby. Rip them limb by limb. No change in subject by me.Libertarian #SemST
0	@codeinediva Like i said you are weak. We are strong! #Christian #WeWillOvercome #SemST
0	@ProWomanChoice forcing women to change their body's normal function is the epitome of controlling women. #SemST
1	Like the govt. is literally taking away your right to live your own life by defunding right now #SemST
1	Watching teen mom and watching Farrah be a bitch makes me believe in abortion that much more. #SemST
1	I'm killing my baby tonight, I don't care if it's wrong or right! #SemST
0	@AMLiveNTV: its morally wrong. Life is sacred and only the giver and its onlyHim alone that should take it#HaveYourSay is on #SemST
0	She has a brain, a heart, and her own unique DNA, not her mother's. She is alive and human. Please don't kill her. #SemST
0	Agree choice if woman's life in danger. But rape - does the baby deserve death for crime of his/her father? @HelpBillColeman #SemST
0	.@giannaberettamo @GiaMolla @sphcs_news Happy feast of St. Gianna Beretta Molla! May she pray for us! #SemST
1	What is the difference between a baby and a onion? No one cries when you chop up the baby. Hahahahaha! Love dead babies! #Babies #SemST
0	Pro-Choice is meaningless. Say what you mean. You stand for the right to choose to kill. #SemST
1	Kudos to the mentality that believes people who are dumb enough to not use protection are 'mature enough' to take care of a baby. #SemST
1	I just want to sit in a corner and cry. I wish I was a thicker-skinned feminist but this shit is personal! #MyBodyMyRights #SemST
1	@Fredindimuli yes he has an opinion but the choice should be in the hands of the women You know the person directly affected? #SemST
0	I refuse to stop praying for an end to abortion. #SemST
0	So mint! Listening to @GlennBeck LIVE & he s talking about #MargaretSanger being total Evil. Even if you're pro-#Abortion! #SemST
1	@ProLifeLiberty Yes, your reasoning is horrible. We were talking about abortion, not death. #SemST
0	Idiot: how would you feel if your mom aborted you? Me: nothing cause I would be fucking dead. #SemST
0	@LifeNewsHQ 22wks is too late to be able to have a termination in my opinion, these triplets are babies not a bunch of cells. #SemST
0	@AnneJp1946 I have no problem with birth control but their you go with that free thing again. So your solution is murder good idea #SemST
0	We all are sinners, but what right do humans have to kill another human being? Is that what God wanted us to do? #SCL #thoughts #SemST
1	@politicspizza @RebeccahLouise @ProLifeYouth women being independent and making their own CHOICES #SemST
1	When is abortion a responsible choice? When a woman chooses it to be #SemST
0	@charulife And I explained that they are in the keep your baby business, as they helped me get Medicaid and WIC. #SemST
0	@WildChild69 No, U want 2 limit the doctor's choice & force him/her to help w/ abortions. I want to protect life & human dignity. #SemST
0	@WildChild69 Now you are not even sense. And, once again, abortion is not healthcare. With every abortion at least one human lies. #SemST
0	@WildChild69 Typo - I meant to say "dies" - With every abortion @ least one human dies. #SemST
1	Inching toward diabetes while supporting @ProChoiceMass at #ChocolateMadness 2015. #mapoli #SemST
0	RT @alvedaking: The most disturbing thing we to this planet is to flood our streets with the #blood of #children from #HappyEarth... #SemST
0	RT alvedaking: The most disturbing thing we to this planet is to flood our streets with the #blood of #children from #HappyEarthD... #SemST
1	RT @PinkGypsySoul: The single most important factor for women's advancement in society is our ability to control our fertility. #SemST
1	people in the government care more about words in a bible than women and their bodies #SemST
1	RT @spicysandwich: Say it again for me one time! Anti-abortion laws only lead to unsafe, illegal abortions! #SemST
0	Preach! 'Black Sheriff Says if #BlackLivesMatter, They'd Protest at Abortion Clinics'. #ChooseLIFE #AllLivesMatter #SemST
0	@gvandersee 100,000 (estimated) ozzie abortions of vulnerable, unwanted "unlife" right there. Value & Respect life. #deathpenalty #SemST
0	If you aren't responsible enough to take care of a baby, why are you having unprotected sex? #SemST
1	@AYoungJFK it was her choice Mark! #profeminist #SemST
0	@kugrl6 good riddance to millions of black babies? I really hope I'm misunderstanding you #SemST
1	RT @gbforchoice: When is abortion a responsible choice? When a woman chooses it to be #SemST
0	#BlackLivesMatter unless they are pre born black lives then they don't matter #AbortionIsMurder #LiberalLogic #SemST
1	Today I am grateful for the #reproductiverights that allow so many families to escape poverty. #abvote #SemST
0	I am just as much a feminist as any pro-choicer. I simply carry my beliefs to their logical conclusion. #faminism #YesAllWomen #SemST
0	If abortion is not wrong, then nothing is wrong. Powerful words from Blessed Mother Teresa. #SemST
1	@Stuart1927 @GoodCounselNet Thank goodness politicians saw sense and recognised women's rights over their own bodies. #SemST
0	RT @RogerIsCatholic: Save the Baby Humans! #WAAR #SemST
0	RT @DogsOfGod: I will fight for the unborn! #SemST
0	Women's rights are a joke. Omg I can't even. Lol go thank your mom for keeping you. #SemST
0	We are the #prolifegen and we will abolish abortion in our lifetime! #prolifefuture #tcot #SemST
0	Abortion does not make you un-pregnant, it makes you the mother of a dead child.isright #SemST
0	Abortion has nothing to do with feminism. Its about the BABYS body, not yours.isright #SemST
0	@peiacsw please consider the status of preborn girls as the most vulnerable women in society. #peivotes #SemST
0	Pro-Life Legislative Day Party in Lansing today! See y'all there! #sopumpedgen #SemST
0	I truly believe that #BlackLivesMatter and that's why I'm against Planned Parenthood. #ycot #SemST
0	We can be the generation that ends abortion. I don't care whose toes we step on or who we offend, it's time to put an end to #SemST
0	@hillaryclinton - I guess this means you're happy for me to be pro-life as I never aborted any of my own children? #hypocrisy #SemST
1	People who have been pregnant can be pro choice. People who can't have kids can be pro choice. People who have a uterus can be #SemST
1	Lol it's no ones choice but the woman's when it comes to abortion. Men shouldn't even be able to vote on the issue. #SemST
1	What doesn't reduce abortions: -Making it illegal What does: -Sex education -Caring about the pregnant person... #SemST
1	They know what's best for their health They know what's best for their happiness They know what's best for their well being.. #SemST
1	I can't stand people who are pro life because they had a stillborn or loss.... #SemST
1	She* knows what's best for her* happiness & her* body #SemST
0	@Niall250 good thing is that #DUP have consistently said ALL murder was + is wrong. SF were pro murder...still are. #SemST
1	As good a time as any to say: when too many men are adjudicating on women's reproductive systems, the results are never good #Rape #SemST
0	Your life is worth a lot. Don't believe any "compassionate" politicians or doctors or friends who tell you otherwise. You matter. #SemST
1	Bodily autonomy is a human right. A person's access to abortion is a human right. #reprojustice #reprorights #SemST
0	Also, abortion is wrong biblically and morally. Imagine never getting a chance to live your life. Think about where you are now. #SemST
0	Re Last: I can't get past this...why must abortion providers dismember a fetus alive? That just sounds...hideously inhumane. #SemST
1	Praise to District Court Judge Larry Hendricks for blocking that ridiculous anti-abortion law in Kansas #SemST
0	@ScottWalker goes along with the world is the law of God and not of men #SemST
1	@m_lonz @LifeNewsHQ Captors have already been born and are no longer part of the body of a pregnant woman. That's the difference. #SemST
0	The right to #choose? Thats a #lie! #babies don't choose to #die! Prolifeyouthgen #SemST
1	It's not #yourbody, so it's not your #choice.youthgen #SemST
0	A #person's value is not determined by his #size. #prolifegen #prolifeyouth #SemST
0	Before I formed you in the #womb I knew you. #prolifegen #prolifeyouth #God #SemST
0	Even the #smallest #person can change the course of the #future.youthgen #SemST
0	The right to control one's body is not a license to kill.Youth #SemST
0	Does a #pregnant #woman have 2 heads, 2 hearts, 4 arms, and 4 legs? #prolifeyouth #prolifegen #didntthinkso #SemST
0	The #right to #life should be the #first among #humanrights -Pope Francisyouthgen #SemST
0	You have a #God given right to #live. And of all places, inside your #mother. -Phil Robertsonyouthgen #SemST
0	Since #roevwade 1/3 of my #generation has been #aborted. Where were their #rights?youthgen #SemST
0	It is a #poverty to decide that a #child must #die so you may live as you wish. -Mother Teresa #prolifeyouth #prolifegen #SemST
0	How can there be too many #children? That is like saying there are too many #flowers -Mother Teresa #prolifeyouth #SemST
0	Pretend I'm a #tree and #save me. -babies everywhereyouthgen #SemST
0	If it isn't a #human life then why does @PPFA have a problem with us?youth #itisahumanlife #SemST
0	Before we go looking for #life on other #planets we should #stop #killing life on this one. #prolifeyouth #prolifegen #SemST
0	The answer to a #crisis #pregnancy is to eliminate the crisis not the #child.youthgen #SemST
0	'Amen, I say to you, whatever you did for one of these least brothers of mine, you did for Me.' Mt 25:40 #ProLifeYouth #SemST
0	Jesus loves the children of the world, the born and the unborn.Youth #SemST
0	#ProLifeYouth know that human life = human life, inside the womb or out. #SemST
0	Legalized tweeting-instead-of-procreating discriminates against the unconceived child. #worstargumentever #lolanti #SemST
0	Call me an #extremist, but I think #dismembering babies is wrong.youthgen #SemST
0	Do to others whatever you would have them do to you. This is the law and the prophets. Mt 7:12 #ProLifeYouth #SemST
0	@DardenMBA As a former fetus I oppose #ProlifeYouth #SemST
0	They haven't eliminated #murder. They just call it by a different #name. #prolifeyouth #prolifegen #SemST
0	One, we are pro life Two, a little bit louder Three, I still can't hear you Four, more more moreYouth #SemST
0	I'm a woman who cannot conceive, and I proudly beg you to reconsider killing what I'd die for. #ProLifeYouth #SemST
0	Without #life, the right to liberty and the pursuit of happiness aren't possible. #ProLifeYouth #AllLivesMatter #SemST
0	Abortion is legal all nine months in Canada and in some parts of the USA. #ProLifeYouth #SemST
0	It's time to be a #voice for the #voiceless. Stand up for the #unborn! #AllLivesMatter #ProLifeYouth #chooselife #SemST
0	I am a man, but I feel most qualified to make healthcare decisions for women. #ThingsYouDontSayAsAPolitician #SemST
0	This is a debate about our understanding of human dignity/what it means to be a member 0 the human family/even tho tiny, powerless. #SemST
0	@ProLifeYouth Precisely! In God's eyes, ALL life is precious. Let's make this generation the one who ends abortion! #ProLifeYouth #SemST
0	RT @OurBrother1: "A nation that kills its own children has no future.(On Abortion) ~Bl. John Paul II #SemST
0	Will you be my #voice? -unborn babiesyouthgen #SemST
0	Thr r no rights w/o responsibilities. The rt 2 bodily autonomy comes w/ the responsibility 2 care 4 1's unborn child #ProLifeYouth #SemST
0	#ProLifeYouth know that life begins at conception. #SemST
1	@JustinTrudeau I also support Men's wrongs as well as Women's rights #Standforchoice #womensrights #SemST
0	You will not #silence my message you will not mock my #God you will stop #killing my #generation.youth #SemST
0	I can tell women what to do with their bodies #ThingsYouDontSayAsAPolitician #SemST
0	Why are we all here? Because all of our mothers granted us the gift of life and did not abort us. All life has value. #ProLifeYouth #SemST
0	Canada's legal definition of "human being" is based on 17th century science. It's time for an update. #ProLifeYouth #cdnpoli #SemST
0	Why is bacteria considered life on Mars, but a heartbeat is not considered life on earth? #heartbeat #SemST
0	@umich Unjustified homicide should ALWAYS be illegal, including #ProlifeYouth #SemST
0	#ProLifeYouth know that human life in the womb is as valuable as human life outside the womb. #SemST
0	The world is waking up to the fact that killing babies is wrong. No matter what. #ProLifeYouth #SemST
0	#ThingsYouDontSayAsAPolitician: "I'm personally opposed to #abortion, but..." Abortion is WRONG. Period. youth #SemST
0	Why don't black lives matter in the womb? #SemST
1	@LogicOfLife7 I don't confuse "right to life" with 'right-to-use-someone's-body-without-consent'. Do you? #rapeculture #SemST
0	@mikeboydprice @Jake_Witmer @ProLifeLiberty Where did we get that right? When did we get that right- at conception? #antichoice #SemST
1	@LogicOfLife7 I don't think I have a right to use someone else's body without consent. Do you? #rapeculture #SemST
1	@LogicOfLife7 No one is advocating "punishment". Would you force ppl to give birth against their wills? #rapeculture #SemST
1	@LogicOfLife7 Premise is wrong. Nothing on earth has a "right" to use someone's body w/out consent. #rapeculture #SemST
0	@UCBerkeley No Such Thing As An Unforced #ProlifeYouth #SemST
0	In Ireland the unborn child has constitutional protection. Long may this continued.Youth #SemST
0	#ProLifeYouth have no chill, and we're dang proud of it. Human rights injustices should never be treated lightly. #prolifegen #SemST
0	#ProLifeYouth if you are truly a feminist you would be fighting for the woman's life that is in the womb. #AllLivesMatter #SemST
1	@kfadich Every sperm is apparently sacred, and entitled to use of someone's body. #rapeculture #worstargumentever #SemST
0	A nation that kills it's own children is a nation without hope. -Pope Saint John Paul II #ProLifeYouth #AllLivesMatter #SemST
0	@k8write95: 1/3 of my generation is missing. And it can't be changed. But we can change the future. #ProLifeYouth #SemST
0	The causes & circumstances of pregnancies vary, but one thing is unwavering: a human with a right to life. #ProLifeYouth #SemST
0	@bethanyshondark do you mean Bristol? She was just being honest about her feelings - many can relate - hope they choose life too! #SemST
0	@prolife_wife Yup. The women in the womb are as precious as those who are outside of it. #ProLifeYouth #AllLivesMatter #SemST
0	Size,Level of development, Environment,Degree of dependency do not affect a human's value. . A fetus is a human being #ProLifeYouth #SemST
0	A nation that kills its own children is a nation without hope. -Pope Saint John Paul II #ProLifeYouth #AllLivesMatter #SemST
1	Your life, your body, your choice. #womenshealth #womensrights #SemST
0	I get the whole "Kill your darlings" advice, but I feel like an abortionist with all these unfinished stories. #Writing #Literary #SemST
1	I don't plan on ever having an abortion, but here's the thing ...I don't think anyone ever PLANS on it. #SemST
0	RT @Esmerald_Kiczek: Children are the greatest blessing which God has bestowed on man and woman. -Pope Francis #SemST
1	My body, my life. You fuck it up in a way I'm not prepared for and I will kill you. #SemST
0	'Cursed be anyone who takes a bribe to shed innocent blood.' And all the people shall say, 'Amen.' Deuteronomy 27:25 #dropsmic #SemST
0	@saadoescatholic: #Americans have the right to #life #liberty and the #pursuitofhappiness, so why dont #unborn Americans? #SemST
0	Messed up: Being outraged that it's legal to distribute images of abortion, but being fine with abortion being legal. #No2Trudeau #SemST
0	It hurts my 2 C ppl more offended over a flag/symbol than deaths/abortions of millions of innocent children! #flag #Mississippi #SemST
0	@crazygranny56 More #blacks killed by abortion than during #slavery #ConfederateFlag #SemST
1	Dear #BristolPalin. STOP. Just FUCKING STOP. You have choices. It's called #abortion. Take it or leave it but quit whining. #fem2 #SemST
0	RT @dave_gosh: Im Prolife and Abortion has and will always be taking a life! #ChooseLife #Christians #Prolife... #SemST
0	Life Fact: At just 9 weeks into a pregnancy, a baby begins to sigh and yawn. #LifeFact #SemST
0	you have to live with that murder I am speechless with rage , hurt and complete disgust.Finding it V.hard to hold my tongue here #SemST
0	All babies are a blessing @BristolsBlog thank you for loving what you been preaching #SemST
0	#SCOTUS decision on homosex'lity-based "marriage" carries as much moral authority as its past decision on Roe v. Wade: #Anti-Truth #SemST
0	Dear #SCOTUS, now that you deemed it constitutional to "defend the rights of ALL people," can we get a ruling to abolish abortion? #SemST
0	Just like abortion, even though SCOTUS says gay marriage is legal doesn't make it moral. #SCOTUSMarriage #FreedomOfReligion #SemST
0	Of mothers advising their daughter's to abort are insane! It's unacceptable!! #Condoms #ItsNotOnItsNotSafe #SemST
0	How can I continue to say "God bless America" when this country continues to approve and glorify things in opposition to Him? #SSM #SemST
1	@LifeMattersJrnl Once again, whose body do you have a "right" to use w/out consent? Still waiting. #rapeculture #SemST
0	Why would a mother advice her daughter to abort?? Shame, responsibility, but truly is that the best advice?? #ItsNotOnItsNotSafe #SemST
0	RT @StMotherTheresa: ...anything that destroys God's gift of motherhood destroys His most precious gift to women #motherteresa #SemST
0	Well now that marriage is out of the way we can focus on abolishing abortion, stoping the murders of unborn children #SemST
0	Just owned a woman who works for planned parenthood. #factsonly #SemST
1	If it's getting old maybe you should stop calling embryos & fetuses babies. #SemST
0	Ok now how about we handle up on something just a little more important.....like MURDER #SemST
0	@WhiteHouse @POTUS All children except the millions that have been aborted #everylifematters #SemST
0	Why do you cry when a dog dies in a movie, but it doesn't seem to phase you that so many babies die because of abortion? #SemST
1	It's so brilliant that #lovewins - now extend the equality to women's rights #abortionrights #SemST
0	Can we get a law for the little ones who can't even speak for themselves? #ProLifeYouth #EVERYLIFEMATTERS #gay #straight #baby #SemST
0	Life is #precious & so are babies, mothers, & fathers. Please support the sanctity of Human Life. Think #SemST
0	They made same sex marriage legal but they won't make abortion illegal. What is wrong with this world? #adamandevenotadamandsteve #SemST
0	Since now the LGBT community received equal rights now it's time to give equal rights to the unborn community! #SemST
0	@POTUS if every child matters regardless of skin color? why do we as a nation continuously keep aborting them? #AllLivesMatter #SemST
1	Now we just need to give women everywhere their rightful choice #SemST
0	We say God bless America but we kill 4,000 babies a year. #SemST
1	@SuePalmers @LSDsr Nothing to do with me. It's not my choice, nor is it yours, to dictate what another woman chooses. #feminism #SemST
0	So can unborn children have rights now? #SemST
0	Alright #SCOTUS your next order of business should be overturning #roevwade #SemST
0	It's great that same-sex marriage has been made legal, but how long will it take to make abortion illegal? #SemST
0	@TheReadClub He who wears the shoes knows where it hurts but I'm Pro-life. #TheReadClub #SemST
0	Good reminder that over 57 million children have never been granted the opportunity to share the air we breath. #Equality #SemST
0	We are people who believe every child is entitled to life and liberty.... -@BarackObama Yet abortion is still legal. #SemST
1	@mrprolife Complications come with all types of medical procedures, doesn't mean procedure itself should be banned. #DealWithIt #SemST
0	@abelitomiranda ...about the millions of aborted children? Lets fix this too #LoveWins #SemST
0	Okay so how about declaring and protecting equality for the unborn now? #SCOTUS #Murder #SemST
0	Equal rights for all @SCOTUS? Except for the unborn?? #ycot #overturnRoe #SemST
0	If you want #Equality then let ALL the babies live!! #SemST
0	Because as long as we're ending innocent lives, love has won nothing. #SemST
0	@TheHeavySquad #DailyWordsOfWisdom Pat's best Hell is for children still defines goverment #fostercare #adoption #SemST
1	RT @rxchelredekop: Consenting to sex is not consenting to being pregnant!!! Like!!! No!!!! #SemST
0	Now that there's marriage equality, can we start working on equal rights for unborn children? #SemST
0	I'll always put all my focus and energy toward keeping people alive instead of deciding who gets to marry. #SemST
0	@BarackObama celebrates "equality" while 3000 unborn babies were killed today. Let's talk about a real inequality sir #LifeEquality #SemST
1	So unfortunate #thebriefcase @cbs. Adoption isn't always the answer. #SemST
0	Now that the govt and The Supremes have saved the gays, maybe they will save the babies next. #SemST
0	In the aim for equality we have forgotten the most innocent, the smallest, the most precious among us. The unborn. #catholic #SemST
0	What about the equal rights of unborn humans in which about 1% could grow up to be LGBT? @SCOTUS #LoveWins #SemST
1	@conspiracyimage @ThislsAmazing actually noone said they dont consider it life, and an abortion is between a woman and her doctor #SemST
0	True equality" allows all to be born. #SemST
1	Just a reminder, don't take your eyes off #SCOTUS yet #reprohealth is still on the line. #womensrights #ReproJustice #reprorights #SemST
0	Can we make sure #lovewins for babies too? Or nah... #SemST
1	Forced reproduction is a human rights violation. #feminism #abortionrights #SemST
0	If you planted a garden you don't pull out the plants before they have a chance to bear fruit. #SemST
0	WORLDWIDE R.E. Agents! - Support a ProLife Group (U-choose) at NoCost ProLifeRealEstate@Yahoo.com #SemST
0	I feel the greatest destroyer of peace today is 'Abortion',... Mother Teresa #SemST
0	#Humans have taken over the role of #God - #RachelDolezal #CaitlynJenner #SCOTUSMarriage #SemST
1	Off to the #clinic this morning. 2015 and we still have to chase away anti-choice nutters harassing our patients. #SemST
1	@Catniptwoshoes @hoursofChaos @bindelj if men could get pregnant things would change pretty quickly! #BackOff #SemST
1	#SoProLife they want to force Texans to carry pregnancies that WON'T EVEN PRODUCE LIFE. #SemST
0	HOW COULD I DIE BEFORE EVEN I BORN,TO YOU I AM JUST TINY LITTLE THING THAT DOESN'T MATTER #SemST
0	RT @ProLifeYouth: #SCOTUS says they support equality for all. Well what about equality for the unborn? #SemST
0	RT @ORConservative: @POTUS @Pontifex Everybody but the unborn, right? #SemST
0	In church for a Pro-life meeting. I will be the voice for the unborn. #SaveTheBabiesBumpThemAnimals #GodIsLoveSoLoveWins!! #SemST
0	We should not deny the basic human right to life for unborn babies. #LifeWins #EndTheDiscrimination #SemST
0	The day that love will truly win is the day that the injustice known as abortion is abolished. #AllLivesMatter #SemST
0	You support #abortion? Never had an abortion? You'll still have to give account to your Creator for the taking of innocent life. #SemST
1	There's an undeniable inverse correlation between women's right to choose and crime rates #womensrights #SemST
0	Gay Marriage & Murdering the Unborn will always be a SIN in GODS eyes. #ccot #tcot #jesus #bible. #SemST
0	If you're all about equality, then the unborn babies get an equal chance at life too....#EqualityForTheUnborn #SemST
1	@nytimes Thanks to anti-choicers, women dealing with this may also face prosecution. #SemST
0	When you abort a baby, you don't just abort one person ...you abort generations. #SemST
0	Abortion is on the wrong side of history: healers, inventors, artists, your wife, your husband, your best friend, all eliminated. #SemST
1	@CrimsonHotMess don't need your input but thanks. #womanschoice #controlyourownbody #SemST
0	Is #America still "One Nation Under God" #violence #racism #samesex #LustWins #populationcontrol #hate #atheism #Secularism #SemST
0	Thanks @Jeffrey_Addison Kudos to @VolvoCarsAus for caring about the safety of unborn children #auspol #SemST
0	RT @AdvocatesOfLife: RT @ProLifeYouth Adopting a child shouldn't cost more than aborting one. #adoptionclini... #SemST
0	On my bday I'm always so grateful to my bio parents who gave me up for #adoption #nochoiceisevereasy #SemST
0	That's like being into cannibalism but against abortion.comparing being against eggs but loving chicken. #cannibalism #analogy #SemST
0	It should never ever be legal to have an abortion because murder is wrong & #AbortionIsMurder not #healthcare . We Must . #SemST
0	if we can accept that a mother can kill even her own child, how can we tell other people not to kill one another? #SemST
0	How much do we really believe in equal rights for all mankind? #unborn #LoveWins #followthrough #SCOTUS #roevwade #science #SemST
0	Mzwakhe mbuli says doctors & nurses are paid assassins.. they kill unborn babies & give it a fancy name #SemST
1	People aren't 'pro-life' they're 'pro-birth'. When a mother can't provide what happens then? #SemST
1	I'm pro choice for if you want to kill living babies, go right ahead. #SemST
0	Just remember, there is a living family out there just waiting to #adopt your aborted baby. #SemST
0	Every human person - is a being of inestimable worth created in the image and likeness of God. -St. JPII #SemST
0	If Doctors used guns to perform abortions, would liberals then be opposed? #2A #liberallogic #SemST
0	We all have a duty to protect the sanctity of life...from the first cell division, to the last. #ProtectLife #pjnet #ctot #ccot #SemST
0	When Laws are passed by SCOTUS that defy a Gods laws it is always the children who suffer. God bless the children. #promarriage #SemST
0	RT @rob_mcarthur: @JustinTrudeau try joining the millions of slaughtered unborn CHILDREN robbed of their right to choose. #cdnpoli #SemST
0	We are surprised at #SCOTUS ruling on marriage? Isn't this the the same government agency that legalized murder? #SemST
0	Love Wins? No it didn't. Love won't truly win until there is an end to abortion. Unborn babies deserve love too. #SemST
0	U don't have to be a religious to be pro-life. All u have to believe is that every life is sacred #SemST
0	@NYCanegirl the premeditated taking of an innocent human life is 1st degree murder, and you know it. #SemST
0	@nice_euna Its not only safe but contrally to the ten commandments... Thy shall not kill #ItsNotonItsNotSafe #SemST
0	@nice_euna As much as they try the notion of ts the 21st century its killing a lot..... #SemST
0	@SenTedCruz Great job on @TODAYshow. #Scotus should have been eliminated 41 years ago when they called for the murder of children. #SemST
0	Since 1973 the USA has killed (via abortion) over 5 times the number of ppl Hitler is considered responsible for killing #SemST
0	Hadn't seen October Baby until the other night. Had me crying thru the whole thing...I don't cry at movies. So touching! #adoption #SemST
0	@StevenWHawkins @AmnestyOnline & yet Amnesty advocates child murder! #SemST
0	@LifeNewsHQ I would consider this, to be dispersal of a chemical weapon, one that kills children. #SemST
0	@JohnFugelsang I'm not surprised murder is legal in Israel, should be illegal in civilized countries like USA #SemST
0	.@ChadCottle From 1.4 million/yr to 1.1 million/yr. The ONLY way to make them decline to <5,000/yr is by making abortion criminal #SemST
0	Pregnancy is not a crisis. It's a gift. Whether they be wanted by you or someone else, no child is unwanted. #ChooseLife #Adoption #SemST
0	@Andrea_provida Or another hypocrisy are those who campaign for animal rights but are "pro choice" . #SemST
0	Justice Breyer et al think injections into arms of killers is heinous. No word on acidic saline executing unborn babies, however. #SemST
1	Bernadette Smyth is an ignorant thunder cunt. Not her life. Not her body. Not her business. #ItsABallOfCellsNotABaby #NewsNI #SemST
0	It is a poverty to decided that a child must die so that you may live as you wish. -Mother Teresa #SemST
0	#SignsYoureInTheUSA Doc can pull baby 3/4 way out of the womb, stick a knife in its head 2 kill the child & @SCOTUS says its OK #SemST
0	#SCOTUS blocking part of our Texas Anti-Abortion law. Maybe we should call them the Supreme Tyrant. #tcot #tgdn #SemST
0	SCOTUS at it again! Blocks Texas from enforcing part of new abortion law! We have to stop killing babies! #SemST
0	Abortion laws should be designed to make it harder to get an abortion. Abortion is murder! #SemST
1	Well that's a win for women in Texas. Thank you SCOTUS! #texas #SemST
1	Adding to the progress of this week the Supreme Court is also allowing Texas abortion clinics to stay open! #SCOTUS #SemST
0	It's time to end the #deathpenalty in the United States. #wholelife #SemST
0	abortion clinics... back alleys with a profit center and air conditioning? #SemST
1	Definitely the #SCOTUS today has landed where women are. #Texas #clinics #issues #SemST
1	Progress for #AfricanAmericans check. Progress for #Gay people check. Progress for #Women. Waiting waiting waiting.... #SemST
1	Happy to hear the #SCOTUS blocked closing of 10 abortion clinics in TX until an appeal can be heard #safelegalrare #thinkprogress #SemST
0	@enilk1988: @Chris_1791 @Doodisgirl thought it was just tissue" #SemST
0	Sweat, killed and cut up his victim, extreme deadbeat parents do the same to innocent babies by abortion, #scotusabortion #SemST
1	If the fetus isn't inside you, than shut up love #SemST
1	@jacelarson He's not concerned about women's health, it's all about control. Stay outta my lady parts, Mr. Patrick! #SemST
1	How can you be "against abortion" and also want to take away all the free birth control clinics for the poor? How? #SemST
1	@davebachman34 @Clifford1462 @msnbc you know what massively reduces abortion? Sex education and access to birth control. #SemST
1	Coming from a female that was taken away the ability to have children. I still believe women should have the ability to choose. #SemST
1	At the Mass. State House again tomorrow for Planned Parenthood's Sexual Health Lobby Day #ReproductiveJustice #Feminism #SemST
0	EVERYONE has a right and choice of either HEAVEN or HELL. #ProMarriage #ProFaith #EternalLifeMatters #SemST
0	A woman who deliberately destroys a fetus is answerable for murder.-St. Basil the Great #SemST
0	. . . abortion is not self-defense, shooting the rapist is Kittington #PJNET #TCOT #SemST
1	Americans clearly support family planning. Cutting Title X is wrong #ProtectPrevention #savetitleX #SemST
0	#DonRients: people aren't just killed by guns. 9 people died and that's sad. But how many die daily from #abortion? #SemST
1	@MarthaPlimpton It's not Monday on Twitter until some right wing troll sends me a video of an abortion #ReproRights #SemST
1	ALSO what the fuck gives a man the right to tell a woman what to do with her body? If she wants to get an abortion so be it Texas. #SemST
0	@OnlineForLife thank you for the way you beautifully communicate the pro-life message. You all consistently blow me away. #SemST
1	@__HisKindaCrazy @_QueenTacoBell @thumperbunny88 Abortion is NOT illegal and I would never judge a woman for making that choice. #SemST
0	During an abortion, something alive must become dead to be considered a successful abortion... #p2 #tcot #ChooseLife #Choice #SemST
0	The Constitution of Kenya 2010 is clear that abortion on demand is illegal. #FIDA #SemST
1	What a great 7 days to be an American, especially a Texan. #SCOTUS #LoveWins #Obamacare #SemST
1	So prolifers are against health rights? #SemST
1	They know what's best for their safety. #SemST
1	Do you know anything about the right of bodily autonomy? Describe it then if you don't think the fetus takes it away from her #SemST
0	If 'tis not human beings in the womb, how do we harvest and transplant their organs onto human beings? #SemST
1	Breda O'Brien strikes again, why can't people just allow the woman who is carrying the 'child' to make her own decisions #Amnesty #SemST
0	@sassy_gramma Good point but Our heart starts beating 22 days after conception we are alive at conception. #SemST
0	A pregnancy, planned or unplanned, brings spouses,families & everyone closer to each other. #Life is beautiful! #USA #SemST
0	Gets rid of a daughter and pretends she never existed. #ParentTrapPlot or #SemST
0	@wendydavis Pray?? You want me to PRAY that abortions and dangerous facilities remain unchecked?? #facepalm #SemST
0	Abortion does not prevent rape. Kittington #SemST
0	#Prolife laws kill women. Real #feminists are #prochoice. Calling us #feminazi? Because of course you have no arguments. #fem2 #SemST
0	Demand the Senate vote to ban painful late-term abortions. Use your voice to help hold the Senate accountable. #bluemoon #SemST
0	We are thrilled to announce that we will be opening a satellite office! We'll be right across the street from #ASU ! #SemST
