Class	Text
1	Actually on second thoughts, it's pretty bloody terrifying #climatecrisis #ISS15 #SemST
1	Gone are the days where we would get temperatures of Min -2 and Max 5 in Cape Town #SemST
1	Zinta Zommers: need for a unified tool to bring all these variabilities together #CFCC15 #climate #SemST
1	#Mission:#Climate @ home > Run your dishwasher only if it's full. (by @gaiam) #Tip #ActOnClimate #SemST
1	Living an unexamined #life may be easier, but leads to disastrous consequences. #ActonClimate #Action2015 #leadership #SemST
1	@stormchaser4850 @MiddleAmericaMS @NOAA 2014 was hottest year on record. Looks like 2015 is going to break that record. #SemST
1	Climate Change Deniers are Like Pre Historic Cave Dwellers: California Governor Jerry Brown #CSOTA #uspoli #cdnpoli #SemST
1	What has happened to sunny Colorado?? #cloudy #denver #nosunshine #SemST
1	The biggest terror threat in the World is climate change #drought #floods #SemST
0	ONE Volcano emits more pollution than man has in our HISTORY! #SemST
1	@SenSanders Republicans don't care about the environment all together. They deny this fact. #SemST
1	@xrisham Reminds me of Nottingham in the early 1960's #ActOnClimate #SemST
1	#Follow @SkyMutual US leader in weather #riskmanagement . Helping the world's #economy adapt to climate change. #SemST
1	#CSOTA is trending at #3 in Canada on Twitter Now w/ 3,800 Tweets from the #Climate Summit of the Americas! #sm #socialmedia #SemST
1	Why is Stephen Harper or representative not at #costa Does he not care about the environment? #cdnpoli #environment #SemST
1	RT @TheCLF: Thanks to everyone in Maine who contacted their legislators in support of #energyefficiency funding! #MEpoli #SemST
1	We're Committed to Green in Our Dreams: @GovInslee. What'll Drive Change is Power of Parents & Grandparents #CSOTA #SemST
1	@UN_Spokesperson @FRANCE24 @UN @COP21 @NorwayMFA "We are the last generation who can address this climate change #SemST
0	@UN ice cracking in the summer?? SO ALARMING. #climatechangehoax #SemST
1	I understand the rain, but it is only about 60 degrees right now..... It is never 60 degrees in July.... #SemST
1	#coalmining & destruction of our ability to live on earth is so stupid. Don't kill our species habitat #duh #Shenhua #SemST
1	@abcnews @Ginger_Zee how about you give me TWO SENTENCES about climate instead of ending with a bs whale story. #SemST
1	@GuardianAus @GrogsGamut Nobody denies the climate changes. #SemST
0	#ClimateChangeDefinitions "settled science" = flawed computer models with jiggered data to force a predefined conclusion. #SemST
1	People need to wake up & realize what's happening to our earth #hello #SemST
1	The countries most likely to survive climate change in one infographic #Survive #Infographic #SemST
1	Terraform Earth so we can recolonize our own homes. #SemST
1	What's next after 2 years? :) #thinkbig #world #solution #water #SemST
1	Climate change has already cut into the global food supply and is fuelling wars &natural disasters #FoodFactsWithHeroRadio #SemST
0	@Myrmecos Still a larval theory. Still poorly modelled. Still unquantified. Still multi-factor. Still flummoxed by albedo. #SemST
1	Whole species #Boomers #GenerationX GenerationY #GenZ Needs a vacation. 25 years on a Greek Island anyone? #HumanExtinction #SemST
1	#Mission:#Climate on the road > Fly less #Tip #EarthRightNow #SemST
1	Edenhofer: Carbon pricing is needed but not sufficient. we need complementary policies to counter #coal renaissance & #CFCC15 #SemST
1	Humanity is making #mother earth angry, that angriness is the reason for #SemST
1	UK homes & buildings need to be adapted to higher temperatures Daniel Johns @theCCCuk #weetfEvents #adaptation #SemST
1	Plants and trees make oxygen which we breathe and killing the rainforest will make the earths oxygen supply weak. #earth #SemST
0	Climate deniers is a term used to silence those pointing out the hypocrisy in the fanatical zeal on #climatetruth #SemST
1	#Mission:#Climate on the road > Purchase a fuel-efficient, low-greenhouse gas vehicle (by @EPA) #Tip #MissionAccept #SemST
1	@algore: Will we change? That's the reason we are here. Be of good cheer. We're going to win this #CSOTA #SemST
1	Incredibly moving as a scientist weeps on @BBCRadio4 for the #ocean & for our grandchildren's future ttp://bbc.in/1G9uil5 #SemST
1	Following the invitation only Climate Summit of the Americas online via twitter #CSOTA #Toronto #environment #COP21 #climate #SemST
1	Are the voices of younger generations represented at #CSOTA? We have a say in our collective future. #environment #COP21 #SemST
1	@WalshConstCo We're proud to sign #ORbizclimatedeclaration because we are committed to fighting climate change #SemST
1	I remember a time when summer was actually summer, you know when it was sunny and 90 degrees everyday #whatshappening #SemST
1	@neiltyson Rettet die Erde! Save the Earth! #SemST
0	@wattsupwiththat yes ironic that the alarmists are the actual "deniers #SemST
0	@JustinTrudeau Hey Justin I will give you 50 cents if you stop talking about climate 'Change' #Ottawa #davidsuzuki #cbc #SemST
0	If @EPA & @POTUS don't have to follow SCOTUS why should anyone else have to #ClimateFraud #SpecialReport #WakeUpAmerica #SemST
1	If we want a future for our/Canadian kids we all need to seriously wake the fuck up,No more talk only action #Harper #SemST
0	Govt announcement on zero carbon homes "short-sighted, unnecessary, retrograde and damaging" says @UKGBC #energyefficiency #SemST
1	@bbcweather Good to see more global awareness, thanks. #SemST
0	We are not "killing the Earth". The Earth has been through worse and will be fine after all humans suffocate, drown or starve #SemST
1	Sea Level Rise above 6 meters - what does that mean? It means 20 ft above current heights. #SemST
1	@Agent350 This is not a fantasy this is negligence collusion with criminal corporations acting with negligence to #Ecocide #SemST
1	We need governments and corporations to respond AND ordinary people to change our daily habits to consume less. #SemST
1	#Mission:#Climate @ home > Take a shower instead of a bath #Tip #LoveOurPlanet #SemST
0	The only thing "man made" about global warming is the false narrative. #WakeUpAmerica #boycottSanFrancisco #Election2016 #SemST
1	Growing concern of Pacific Islanders to adapt to sea level rise, increasing storminess; want to avoid becoming CC refugees #SemST
1	@4EvaMartino Everyone should learn this recipe - given summers are going to get warmer every year! #SemST
1	Rec high temp for this date in Charlotte is 101*. That was set in 1926. T-models were the worst for dangerous emissions. #SemST
1	Maybe we should start "labelling every #product" made with its "#Environmental #footprint"? Sooner or later we must act! #SemST
1	If we touch #Antarctica for one more #reason other than to #research the #impact of us we would be #insane! #Democracy #Goal? #SemST
1	Wind power helped stabilize Texas' power grid during a 2014 cold snap that suddenly increased demand. #ClimateHope #Climate #SemST
1	It's so cold and windy here in Sydney, I just saw a climate scientist fly past my window #auspol #ClimateChangeIsReal #SemST
